Experiment 1		run: 1		seed: 316
(3,1)	-0.51	-0.657	0	-0.6524099999999999
(3,2)	-0.7599	-0.7599	-0.7599	-0.8823509999999999
(3,3)	-0.8823509999999999	-0.9423519899999997	-0.9596463929999997	-0.4121512527833944
(3,4)	-0.42968917816320007	-0.33983835325265205	-0.9423519899999997	-0.9717524750999997
(3,5)	2.168007279798389	0	-0.8823509999999999	-0.9596463929999997
(4,1)	-0.3	-0.3	0	0.50439
(4,2)	-0.7599	-0.34681679292350703	-0.3	-0.3051644659800001
(4,3)	-0.9596463929999997	-0.9423519899999997	-0.51	2.1231070318976992
(4,4)	-0.8823509999999999	-0.9423519899999997	-0.4106313151518961	-0.38870029777620013
(4,5)	-0.41171416701277475	0	-0.7599	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.3	1.4746542389999997	0.08669999999999997	0
(5,3)	-0.39028613975968807	-0.43119999732900016	-0.52536937377	0
(5,4)	-0.8823509999999999	-0.51	1.9231558151099994	0
(5,5)	-0.9176456999999998	0	-0.55360368363117	0


Terminal state reached at this iteration
step :	1061
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.51	0.29669999999999996	-0.8319300000000001
(1,3)	0	-0.7599	-0.9176456999999998	-0.564280496720049
(1,4)	0	-0.9423519899999997	-0.9802267325699998	-0.657
(1,5)	0	0	-0.9596463929999997	-0.9176456999999998
(2,1)	0.839256	-0.9423519899999997	0	-0.657
(2,2)	-0.3	-0.5498987690725171	-0.9255460625699997	-0.40014639080408715
(2,3)	-0.9423519899999997	-0.9176456999999998	-0.9861587127989999	2.0250593788439994
(2,4)	-0.9596463929999997	-0.9176456999999998	-0.544221263680938	-0.49939754098527
(2,5)	-0.9176456999999998	0	-0.9932177692715098	-0.8823509999999999
(3,1)	-0.7599	-0.5201922799391401	0	-0.9176456999999998
(3,2)	-0.7599	2.1342966835827295	-0.7599	-0.9802267325699998
(3,3)	-0.40799227822548007	-0.49548040815580563	-0.3678418379277594	-0.503494553943
(3,4)	-0.9176456999999998	-0.8823509999999999	1.9460620754099995	-0.8823509999999999
(3,5)	-0.9423519899999997	0	-0.34617193995600004	-0.8917667609999997
(4,1)	-0.9717524750999997	-0.9423519899999997	0	-0.9176456999999998
(4,2)	-0.4337587835444752	-0.558187168426689	-0.8823509999999999	-0.9596463929999997
(4,3)	1.7056160672999994	-0.9423519899999997	-0.9423519899999997	-0.8319300000000001
(4,4)	-0.565775230989	-0.8823509999999999	-0.51083691340527	-0.4162212681234218
(4,5)	-0.9176456999999998	0	-0.9596463929999997	0.5620580999999998
(5,1)	-0.9861587127989999	-0.9176456999999998	0	0
(5,2)	-0.9596463929999997	-0.9596463929999997	-0.9423519899999997	0
(5,3)	-0.7793272107	-0.5073640909089661	-0.9717524750999997	0
(5,4)	-0.9596463929999997	2.147186029194599	-0.8823509999999999	0
(5,5)	-0.7459351107	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9903110989592998	0	-0.9802267325699998
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9176456999999998	-0.9176456999999998	0	-0.7599
(2,2)	-0.8823509999999999	-0.9596463929999997	-0.7599	-0.657
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8319300000000001	-0.8823509999999999
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.657	-0.657	0	-0.6524099999999999
(3,2)	-0.7599	-0.8319300000000001	-0.7599	-0.8823509999999999
(3,3)	-0.8823509999999999	-0.9596463929999997	-0.9596463929999997	-0.3974262440775831
(3,4)	-0.42968917816320007	-0.34276619209500137	-0.9596463929999997	-0.9717524750999997
(3,5)	2.168007279798389	0	-0.9176456999999998	-0.9596463929999997
(4,1)	-0.3	-0.3	0	0.50439
(4,2)	-0.7599	-0.34681679292350703	-0.3	-0.3808962446760001
(4,3)	-0.9596463929999997	-0.9423519899999997	-0.657	2.1231070318976992
(4,4)	-0.8823509999999999	-0.9423519899999997	-0.4106313151518961	-0.38870029777620013
(4,5)	-0.41171416701277475	0	-0.7599	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.3	1.4746542389999997	0.649773	0
(5,3)	-0.39028613975968807	-0.43119999732900016	-0.52536937377	0
(5,4)	-0.8823509999999999	-0.51	1.9231558151099994	0
(5,5)	-0.9176456999999998	0	-0.55360368363117	0


step :	1100
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.51	0.29669999999999996	-0.8319300000000001
(1,3)	0	-0.7599	-0.9176456999999998	-0.564280496720049
(1,4)	0	-0.9423519899999997	-0.9802267325699998	-0.7599
(1,5)	0	0	-0.9717524750999997	-0.9423519899999997
(2,1)	0.839256	-0.9423519899999997	0	-0.657
(2,2)	-0.3	-0.5498987690725171	-0.9255460625699997	-0.40014639080408715
(2,3)	-0.9423519899999997	-0.9176456999999998	-0.9861587127989999	2.0250593788439994
(2,4)	-0.9596463929999997	-0.9596463929999997	-0.544221263680938	-0.49939754098527
(2,5)	-0.9423519899999997	0	-0.9952524384900567	-0.9176456999999998
(3,1)	-0.7599	-0.5201922799391401	0	-0.9176456999999998
(3,2)	-0.7599	2.1342966835827295	-0.7599	-0.9802267325699998
(3,3)	-0.40799227822548007	-0.49548040815580563	-0.3678418379277594	-0.503494553943
(3,4)	-0.9176456999999998	-0.8823509999999999	2.1572717569508995	-0.8823509999999999
(3,5)	-0.9423519899999997	0	-0.3671747711823	-0.8917667609999997
(4,1)	-0.9717524750999997	-0.9423519899999997	0	-0.9176456999999998
(4,2)	-0.4337587835444752	-0.558187168426689	-0.8823509999999999	-0.9596463929999997
(4,3)	1.7056160672999994	-0.9596463929999997	-0.9423519899999997	-0.8319300000000001
(4,4)	-0.51283852194147	-0.8823509999999999	-0.51083691340527	-0.4162212681234218
(4,5)	-0.9176456999999998	0	-0.9596463929999997	0.5620580999999998
(5,1)	-0.9861587127989999	-0.9176456999999998	0	0
(5,2)	-0.9596463929999997	-0.9596463929999997	-0.9423519899999997	0
(5,3)	-0.692023601433	-0.5073640909089661	-0.9717524750999997	0
(5,4)	-0.9596463929999997	2.147186029194599	-0.8823509999999999	0
(5,5)	-0.7459351107	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9903110989592998	0	-0.9861587127989999
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9423519899999997	-0.9176456999999998	0	-0.8319300000000001
(2,2)	-0.8823509999999999	-0.9596463929999997	-0.8319300000000001	-0.657
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8319300000000001	-0.8823509999999999
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.657	-0.7599	0	-0.6524099999999999
(3,2)	-0.8319300000000001	-0.8823509999999999	-0.7599	-0.8823509999999999
(3,3)	-0.8823509999999999	-0.9717524750999997	-0.9717524750999997	-0.37157446659281235
(3,4)	-0.42968917816320007	-0.34276619209500137	-0.9802267325699998	-0.9802267325699998
(3,5)	2.168007279798389	0	-0.9176456999999998	-0.9596463929999997
(4,1)	-0.3	-0.3	0	0.50439
(4,2)	-0.7599	-0.34681679292350703	-0.3	-0.3808962446760001
(4,3)	-0.9596463929999997	-0.9717524750999997	-0.657	2.159533022328389
(4,4)	-0.9423519899999997	-0.9596463929999997	-0.4106313151518961	-0.38870029777620013
(4,5)	-0.41171416701277475	0	-0.8319300000000001	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.3	1.4746542389999997	0.649773	0
(5,3)	-0.39028613975968807	-0.43119999732900016	-0.52536937377	0
(5,4)	-0.8823509999999999	-0.51	1.9231558151099994	0
(5,5)	-0.9176456999999998	0	-0.55360368363117	0


step :	1200
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.51	0.29669999999999996	-0.8319300000000001
(1,3)	0	-0.7599	-0.9176456999999998	-0.564280496720049
(1,4)	0	-0.9423519899999997	-0.9802267325699998	-0.7599
(1,5)	0	0	-0.9717524750999997	-0.9423519899999997
(2,1)	0.839256	-0.9423519899999997	0	-0.657
(2,2)	-0.3	-0.5498987690725171	-0.9255460625699997	-0.40014639080408715
(2,3)	-0.9423519899999997	-0.9176456999999998	-0.9861587127989999	2.1911870341907993
(2,4)	-0.9596463929999997	-0.9596463929999997	-0.49869954048069665	-0.4554238205641081
(2,5)	-0.9423519899999997	0	-0.9966767069430396	-0.9176456999999998
(3,1)	-0.7599	-0.47204789443495243	0	-0.9423519899999997
(3,2)	-0.7599	2.1342966835827295	-0.8319300000000001	-0.9861587127989999
(3,3)	-0.40799227822548007	-0.49548040815580563	-0.3678418379277594	-0.503494553943
(3,4)	-0.9423519899999997	-0.8823509999999999	2.1572717569508995	-0.8823509999999999
(3,5)	-0.9423519899999997	0	-0.3671747711823	-0.8917667609999997
(4,1)	-0.9802267325699998	-0.9861587127989999	0	-0.9596463929999997
(4,2)	-0.411544446958687	-0.5225524542321776	-0.9717524750999997	-0.9861587127989999
(4,3)	1.9964830754099994	-0.9717524750999997	-0.9596463929999997	-0.9423519899999997
(4,4)	-0.51283852194147	-0.8823509999999999	-0.5040803933266891	-0.4162212681234218
(4,5)	-0.9176456999999998	0	-0.9596463929999997	0.5620580999999998
(5,1)	-0.9932177692715098	-0.9717524750999997	0	0
(5,2)	-0.9903110989592998	-0.9802267325699998	-0.9802267325699998	0
(5,3)	-0.558187168426689	-0.46190812100876233	-0.9903110989592998	0
(5,4)	-0.9596463929999997	2.176388320436219	-0.8823509999999999	0
(5,5)	-0.7459351107	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9903110989592998	0	-0.9861587127989999
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9423519899999997	-0.9176456999999998	0	-0.8823509999999999
(2,2)	-0.8823509999999999	-0.9596463929999997	-0.8319300000000001	-0.657
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8319300000000001	-0.9176456999999998
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.7599	-0.7599	0	-0.7525092299999998
(3,2)	-0.8319300000000001	-0.9176456999999998	-0.8823509999999999	-0.8823509999999999
(3,3)	-0.9176456999999998	-0.9717524750999997	-0.9861587127989999	-0.36166293621423445
(3,4)	-0.42968917816320007	-0.34276619209500137	-0.9802267325699998	-0.9802267325699998
(3,5)	2.1909631958588722	0	-0.9176456999999998	-0.9596463929999997
(4,1)	-0.3	-0.657	0	0.50439
(4,2)	-0.8319300000000001	-0.33709308242976643	-0.3	-0.43390848976320007
(4,3)	-0.9717524750999997	-0.9717524750999997	-0.7599	2.2853185846298723
(4,4)	-0.9423519899999997	-0.9861587127989999	-0.4106313151518961	-0.39900618508344016
(4,5)	-0.3930792617270873	0	-0.8823509999999999	-0.9596463929999997
(5,1)	0	0	0	0
(5,2)	-0.51	1.4746542389999997	0.649773	0
(5,3)	-0.39028613975968807	-0.43119999732900016	-0.52536937377	0
(5,4)	-0.9423519899999997	-0.657	2.0785597405769995	0
(5,5)	-0.9423519899999997	0	-0.4538456990352804	0


step :	1300
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.51	0.29669999999999996	-0.8319300000000001
(1,3)	0	-0.7599	-0.9176456999999998	-0.564280496720049
(1,4)	0	-0.9423519899999997	-0.9802267325699998	-0.7599
(1,5)	0	0	-0.9717524750999997	-0.9423519899999997
(2,1)	0.839256	-0.9423519899999997	0	-0.7599
(2,2)	-0.3	-0.48772230527359006	-0.8723492037989997	-0.40014639080408715
(2,3)	-0.9423519899999997	-0.9176456999999998	-0.9903110989592998	2.1911870341907993
(2,4)	-0.9596463929999997	-0.9596463929999997	-0.49869954048069665	-0.4554238205641081
(2,5)	-0.9423519899999997	0	-0.9966767069430396	-0.9176456999999998
(3,1)	-0.7599	-0.38668308449747724	0	-0.9717524750999997
(3,2)	-0.8319300000000001	2.3167939583179105	-0.9176456999999998	-0.9903110989592998
(3,3)	-0.40799227822548007	-0.49548040815580563	-0.3678418379277594	-0.503494553943
(3,4)	-0.9423519899999997	-0.8823509999999999	2.1572717569508995	-0.8823509999999999
(3,5)	-0.9423519899999997	0	-0.3671747711823	-0.8917667609999997
(4,1)	-0.9932177692715098	-0.9932177692715098	0	-0.9717524750999997
(4,2)	-0.3959944113486353	-0.44272867763832596	-0.9861587127989999	-0.9966767069430396
(4,3)	1.9964830754099994	-0.9861587127989999	-0.9903110989592998	-0.9596463929999997
(4,4)	-0.46483250723344804	-0.8823509999999999	-0.4731727985417824	-0.4162212681234218
(4,5)	-0.9176456999999998	0	-0.9596463929999997	0.5620580999999998
(5,1)	-0.9966767069430396	-0.9966767069430396	0	0
(5,2)	-0.9966767069430396	-0.9983715864020892	-0.9976736948601277	0
(5,3)	-0.4549513846070434	-0.40334756626755197	-0.9988601104814625	0
(5,4)	-0.9596463929999997	2.2558224943053533	-0.9176456999999998	0
(5,5)	-0.7459351107	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9903110989592998	0	-0.9861587127989999
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9423519899999997	-0.9176456999999998	0	-0.8823509999999999
(2,2)	-0.8823509999999999	-0.9596463929999997	-0.8319300000000001	-0.657
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8319300000000001	-0.9176456999999998
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.7599	-0.7599	0	-0.7525092299999998
(3,2)	-0.8319300000000001	-0.9176456999999998	-0.8823509999999999	-0.8823509999999999
(3,3)	-0.9176456999999998	-0.9717524750999997	-0.9861587127989999	-0.3351382193353822
(3,4)	-0.42968917816320007	-0.34276619209500137	-0.9802267325699998	-0.9802267325699998
(3,5)	2.1909631958588722	0	-0.9176456999999998	-0.9596463929999997
(4,1)	-0.3	-0.7599	0	0.50439
(4,2)	-0.8319300000000001	-0.33709308242976643	-0.4646049	-0.4827622613878777
(4,3)	-0.9717524750999997	-0.9717524750999997	-0.8319300000000001	2.5327068982026373
(4,4)	-0.9423519899999997	-0.9861587127989999	-0.33929065275450976	-0.39900618508344016
(4,5)	-0.3930792617270873	0	-0.9176456999999998	-0.9596463929999997
(5,1)	0	0	0	0
(5,2)	-0.657	1.8348097955999996	1.1281991999999998	0
(5,3)	-0.39028613975968807	-0.41476962147837015	-0.52536937377	0
(5,4)	-0.9596463929999997	-0.657	2.0785597405769995	0
(5,5)	-0.9596463929999997	0	-0.4538456990352804	0


step :	1400
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.7599	0.29669999999999996	-0.8319300000000001
(1,3)	0	-0.8823509999999999	-0.9156489899999998	-0.49778951462686233
(1,4)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,5)	0	0	-0.9802267325699998	-0.9717524750999997
(2,1)	0.839256	-0.9423519899999997	0	-0.7599
(2,2)	-0.483297	-0.48772230527359006	-0.8723492037989997	-0.40014639080408715
(2,3)	-0.9596463929999997	-0.9423519899999997	-0.9903110989592998	2.3707813198005594
(2,4)	-0.9717524750999997	-0.9802267325699998	-0.4518828452593157	-0.3880121071584668
(2,5)	-0.9717524750999997	0	-0.9983715864020892	-0.9176456999999998
(3,1)	-0.7599	-0.3621667028996221	0	-0.9717524750999997
(3,2)	-0.8823509999999999	2.3167939583179105	-0.9423519899999997	-0.9903110989592998
(3,3)	-0.3722242759757857	-0.4356026293931273	-0.3678418379277594	-0.4298299283023801
(3,4)	-0.9717524750999997	-0.8823509999999999	2.4798788338798405	-0.9176456999999998
(3,5)	-0.9423519899999997	0	-0.3671747711823	-0.8736515036999998
(4,1)	-0.9932177692715098	-0.9966767069430396	0	-0.9861587127989999
(4,2)	-0.3686846316954327	-0.4302265975599282	-0.9861587127989999	-0.9983715864020892
(4,3)	2.2344885486539994	-0.9903110989592998	-0.9903110989592998	-0.9717524750999997
(4,4)	-0.46483250723344804	-0.8670604709999998	-0.4515374821923477	-0.4162212681234218
(4,5)	-0.9423519899999997	0	-0.9596463929999997	1.1670861389999998
(5,1)	-0.9992020773370236	-0.9988601104814625	0	0
(5,2)	-0.9983715864020892	-0.9992020773370236	-0.9994414541359165	0
(5,3)	-0.4549513846070434	-0.3793192718998045	-0.9996090178951416	0
(5,4)	-0.9596463929999997	2.2558224943053533	-0.9423519899999997	0
(5,5)	-0.7459351107	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9903110989592998	0	-0.9861587127989999
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9423519899999997	-0.9176456999999998	0	-0.8823509999999999
(2,2)	-0.8823509999999999	-0.9596463929999997	-0.8319300000000001	-0.657
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8319300000000001	-0.9176456999999998
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.7599	-0.7599	0	-0.7525092299999998
(3,2)	-0.8319300000000001	-0.9176456999999998	-0.8823509999999999	-0.8823509999999999
(3,3)	-0.9176456999999998	-0.9717524750999997	-0.9861587127989999	-0.3351382193353822
(3,4)	-0.42968917816320007	-0.34276619209500137	-0.9802267325699998	-0.9802267325699998
(3,5)	2.1909631958588722	0	-0.9176456999999998	-0.9596463929999997
(4,1)	-0.3	-0.7599	0	0.50439
(4,2)	-0.8319300000000001	-0.33709308242976643	-0.4646049	-0.4827622613878777
(4,3)	-0.9717524750999997	-0.9717524750999997	-0.8319300000000001	2.609845224608846
(4,4)	-0.9423519899999997	-0.9932177692715098	-0.30955983608991944	-0.3874933903826048
(4,5)	-0.3930792617270873	0	-0.9596463929999997	-0.9802267325699998
(5,1)	0	0	0	0
(5,2)	-0.657	1.8348097955999996	1.5220901099999997	0
(5,3)	-0.39028613975968807	-0.4032683583829291	-0.5026256800350001	0
(5,4)	-0.9861587127989999	-0.7599	2.2919422142708994	0
(5,5)	-0.9802267325699998	0	-0.4143647522190064	0


step :	1500
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.7599	0.8810480999999998	-0.8319300000000001
(1,3)	0	-0.9176456999999998	-0.9142512929999997	-0.49778951462686233
(1,4)	0	-0.9596463929999997	-0.9932177692715098	-0.8823509999999999
(1,5)	0	0	-0.9802267325699998	-0.9717524750999997
(2,1)	0.839256	-0.9423519899999997	0	-0.7599
(2,2)	-0.483297	-0.48772230527359006	-0.8723492037989997	-0.40014639080408715
(2,3)	-0.9596463929999997	-0.9596463929999997	-0.9903110989592998	2.3707813198005594
(2,4)	-0.9802267325699998	-0.9802267325699998	-0.40294767289947064	-0.3880121071584668
(2,5)	-0.9717524750999997	0	-0.9988601104814625	-0.9717524750999997
(3,1)	-0.7599	-0.3621667028996221	0	-0.9717524750999997
(3,2)	-0.8823509999999999	2.3167939583179105	-0.9423519899999997	-0.9903110989592998
(3,3)	-0.3722242759757857	-0.4356026293931273	-0.3678418379277594	-0.38478263561843407
(3,4)	-0.9717524750999997	-0.9176456999999998	2.4798788338798405	-0.9176456999999998
(3,5)	-0.9802267325699998	0	-0.3671747711823	-0.8065183000799998
(4,1)	-0.9932177692715098	-0.9966767069430396	0	-0.9861587127989999
(4,2)	-0.3686846316954327	-0.4000546489130898	-0.9861587127989999	-0.9983715864020892
(4,3)	2.4010923799247994	-0.9952524384900567	-0.9903110989592998	-0.9861587127989999
(4,4)	-0.3583464669607739	-0.8019045771899999	-0.4149722681557834	-0.36880757975175754
(4,5)	-0.9423519899999997	0	-0.9802267325699998	1.1670861389999998
(5,1)	-0.9992020773370236	-0.9994414541359165	0	0
(5,2)	-0.9988601104814625	-0.9994414541359165	-0.9994414541359165	0
(5,3)	-0.4173619998460704	-0.3232357193927635	-0.9996090178951416	0
(5,4)	-0.9802267325699998	2.489925581829623	-0.9596463929999997	0
(5,5)	-0.7459351107	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9903110989592998	0	-0.9903110989592998
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9423519899999997	-0.9176456999999998	0	-0.9176456999999998
(2,2)	-0.8823509999999999	-0.9717524750999997	-0.8319300000000001	-0.657
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8319300000000001	-0.9423519899999997
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.7599	-0.8319300000000001	0	-0.7525092299999998
(3,2)	-0.8823509999999999	-0.9423519899999997	-0.8823509999999999	-0.9176456999999998
(3,3)	-0.9176456999999998	-0.9717524750999997	-0.9932177692715098	-0.2948509687563802
(3,4)	-0.42968917816320007	-0.34274964683920245	-0.9802267325699998	-0.9802267325699998
(3,5)	2.2660249071012104	0	-0.9176456999999998	-0.9717524750999997
(4,1)	-0.3	-0.7599	0	0.50439
(4,2)	-0.8319300000000001	-0.2962193729224492	-0.4646049	-0.4724138138315144
(4,3)	-0.9802267325699998	-0.9802267325699998	-0.8823509999999999	2.728098278989564
(4,4)	-0.9596463929999997	-0.9952524384900567	-0.2769461004845563	-0.31531515953582245
(4,5)	-0.3779687955816626	0	-0.9802267325699998	-0.9802267325699998
(5,1)	0	0	0	0
(5,2)	-0.657	2.3218724728178994	2.0899278105	0
(5,3)	-0.26480433721455066	-0.4032683583829291	-0.40587398678685305	0
(5,4)	-0.9952524384900567	-0.8319300000000001	2.4413099458566294	0
(5,5)	-0.9861587127989999	0	-0.33951830687124884	0


step :	1600
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.7599	0.8810480999999998	-0.8823509999999999
(1,3)	0	-0.9596463929999997	-0.8606815760999997	-0.49778951462686233
(1,4)	0	-0.9903110989592998	-0.9966767069430396	-0.9423519899999997
(1,5)	0	0	-0.9932177692715098	-0.9903110989592998
(2,1)	1.31982987	-0.9423519899999997	0	-0.7599
(2,2)	-0.483297	-0.48772230527359006	-0.8351114026592997	-0.40014639080408715
(2,3)	-0.9717524750999997	-0.9802267325699998	-0.9903110989592998	2.584498519676174
(2,4)	-0.9952524384900567	-0.9861587127989999	-0.3007753976876324	-0.34005057284846674
(2,5)	-0.9861587127989999	0	-0.9994414541359165	-0.9717524750999997
(3,1)	-0.7599	-0.3621667028996221	0	-0.9802267325699998
(3,2)	-0.8823509999999999	2.3167939583179105	-0.9423519899999997	-0.9903110989592998
(3,3)	-0.3296603532986494	-0.2934417311667633	-0.3678418379277594	-0.38478263561843407
(3,4)	-0.9903110989592998	-0.9176456999999998	2.637956301575022	-0.9596463929999997
(3,5)	-0.9802267325699998	0	-0.33383324477842435	-0.8065183000799998
(4,1)	-0.9952524384900567	-0.9976736948601277	0	-0.9903110989592998
(4,2)	-0.3686846316954327	-0.4000546489130898	-0.9861587127989999	-0.9988601104814625
(4,3)	2.5177150618143593	-0.9976736948601277	-0.9903110989592998	-0.9861587127989999
(4,4)	-0.31928462471008173	-0.7562954515229999	-0.36388623214575605	-0.2846391227576039
(4,5)	-0.9596463929999997	0	-0.9861587127989999	1.1670861389999998
(5,1)	-0.9996090178951416	-0.9996090178951416	0	0
(5,2)	-0.9988601104814625	-0.9997263125265989	-0.9996090178951416	0
(5,3)	-0.3366442044260198	-0.3021717012102684	-0.9997263125265989	0
(5,4)	-0.9861587127989999	2.5798983031477363	-0.9802267325699998	0
(5,5)	-0.71711682498	0	-0.2891480194369801	0


x = 1
		N	E	W	S
(1,1)	0	-0.9932177692715098	0	-0.9903110989592998
(1,2)	0	-0.9596463929999997	-0.9861587127989999	-0.9596463929999997
(1,3)	0	-0.9596463929999997	-0.9423519899999997	-0.8823509999999999
(1,4)	0	-0.8070011009999999	-0.9176456999999998	-0.43205371258268044
(1,5)	0	0	-0.7599	1.5043923389999996
(2,1)	-0.9423519899999997	-0.9176456999999998	0	-0.9176456999999998
(2,2)	-0.9423519899999997	-0.9717524750999997	-0.8319300000000001	-0.8823509999999999
(2,3)	-0.9176456999999998	-0.373246040032968	-0.8823509999999999	-0.9423519899999997
(2,4)	-0.9423519899999997	2.118074533568729	-0.3	-0.8823509999999999
(2,5)	-0.5408671707	0	-0.4115387962321458	-0.3747117427157888
(3,1)	-0.7599	-0.8319300000000001	0	-0.7813613609999999
(3,2)	-0.9176456999999998	-0.9596463929999997	-0.9176456999999998	-0.9176456999999998
(3,3)	-0.9423519899999997	-0.9717524750999997	-0.9932177692715098	-0.2948509687563802
(3,4)	-0.42968917816320007	-0.34274964683920245	-0.9802267325699998	-0.9802267325699998
(3,5)	2.2660249071012104	0	-0.9176456999999998	-0.9717524750999997
